sec, nsec, Tc(0 0), Tt(0 0), Tc(1 0), Tt(1 0), Tc(2 0), Tt(2 0), Tc(0 1), Tt(0 1), Tc(1 1), Tt(1 1), Tc(2 1), Tt(2 1), Tc(0 2), Tt(0 2), Tc(1 2), Tt(1 2), Tc(2 2), Tt(2 2), Tc(0 3), Tt(0 3), Tc(1 3), Tt(1 3), Tc(2 3), Tt(2 3), q1, q1d, q2, q2d, q3, q3d, q4, q4d, q5, q5d, q6, q6d, q7, q7d,
1650970901, 365787198,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 367438520,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 369301693,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 370855203,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 372404967,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 374000557,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 375577939,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 377177003,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 378880518,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 380506032,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 382219123,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 383805317,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 385392716,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 387334503,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 388906261,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 390472840,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 392040577,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 393621991,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 395172734,0.6987, 0.6987,0.7146, 0.7146,-0.0343, -0.0343,0.7150, 0.7150,-0.6992, -0.6992,-0.0004, -0.0004,-0.0243, -0.0243,-0.0243, -0.0243,-0.9994, -0.9994,-299.6431, -299.6431,63.2294, 63.2294,-114.1466, -114.1466,-0.6633, -0.6483,-1.3807, -1.3942,91.3334, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0295, -0.0315,0.0688, 0.0667,
1650970901, 396853436,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 398466144,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 400052022,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 401937048,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 403512095,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 405096970,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 406661097,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 408292470,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 409850800,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 411397048,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 412984781,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 414542927,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 416143515,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 418068339,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 419641117,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 421257034,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 422906824,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 428526514,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6201, -299.6201,63.2620, 63.2620,-114.1464, -114.1464,-0.6629, -0.6483,-1.3810, -1.3942,91.3340, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 430207501,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6173, -299.6173,63.2685, 63.2685,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 431804119,0.6986, 0.6984,0.7147, 0.7144,-0.0338, -0.0433,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, 0.0016,-0.0239, -0.0291,-0.0239, -0.0321,-0.9994, -0.9991,-299.6173, -299.6173,63.2685, 63.2685,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 434069091,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6173, -299.6173,63.2685, 63.2685,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 435647968,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6173, -299.6173,63.2685, 63.2685,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 440658473,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6173, -299.6173,63.2685, 63.2685,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 442950210,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6173, -299.6173,63.2685, 63.2685,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 446203845,0.6986, 0.6984,0.7147, 0.7144,-0.0338, -0.0433,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, 0.0016,-0.0239, -0.0291,-0.0239, -0.0321,-0.9994, -0.9991,-299.6173, -299.6173,63.2685, 63.2685,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 449987558,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6173, -299.6173,63.2685, 63.2685,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 452929193,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6173, -299.6173,63.2685, 63.2685,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 455330099,0.6986, 0.6986,0.7147, 0.7147,-0.0338, -0.0338,0.7151, 0.7151,-0.6990, -0.6990,-0.0004, -0.0004,-0.0239, -0.0239,-0.0239, -0.0239,-0.9994, -0.9994,-299.6173, -299.6173,63.2685, 63.2685,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0294, -0.0315,0.0688, 0.0667,
1650970901, 457951233,0.6986, 0.6986,0.7147, 0.7147,-0.0336, -0.0336,0.7151, 0.7151,-0.6990, -0.6990,-0.0003, -0.0003,-0.0238, -0.0238,-0.0238, -0.0238,-0.9994, -0.9994,-299.6162, -299.6162,63.2690, 63.2690,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0292, -0.0315,0.0688, 0.0667,
1650970901, 460104128,0.6986, 0.6985,0.7147, 0.7146,-0.0336, -0.0381,0.7151, 0.7151,-0.6990, -0.6990,-0.0003, 0.0004,-0.0238, -0.0264,-0.0238, -0.0275,-0.9994, -0.9993,-299.6162, -299.6162,63.2690, 63.2690,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0292, -0.0315,0.0688, 0.0667,
1650970901, 462235755,0.6986, 0.6986,0.7147, 0.7147,-0.0336, -0.0336,0.7151, 0.7151,-0.6990, -0.6990,-0.0003, -0.0003,-0.0238, -0.0238,-0.0238, -0.0238,-0.9994, -0.9994,-299.6162, -299.6162,63.2690, 63.2690,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0292, -0.0315,0.0688, 0.0667,
1650970901, 464300186,0.6986, 0.6986,0.7147, 0.7147,-0.0336, -0.0336,0.7151, 0.7151,-0.6990, -0.6990,-0.0003, -0.0003,-0.0238, -0.0238,-0.0238, -0.0238,-0.9994, -0.9994,-299.6162, -299.6162,63.2690, 63.2690,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0292, -0.0315,0.0688, 0.0667,
1650970901, 467840885,0.6986, 0.6986,0.7147, 0.7147,-0.0336, -0.0336,0.7151, 0.7151,-0.6990, -0.6990,-0.0003, -0.0003,-0.0238, -0.0238,-0.0238, -0.0238,-0.9994, -0.9994,-299.6162, -299.6162,63.2690, 63.2690,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0292, -0.0315,0.0688, 0.0667,
1650970901, 470414442,0.6986, 0.6986,0.7147, 0.7147,-0.0336, -0.0336,0.7151, 0.7151,-0.6990, -0.6990,-0.0003, -0.0003,-0.0238, -0.0238,-0.0238, -0.0238,-0.9994, -0.9994,-299.6162, -299.6162,63.2690, 63.2690,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0292, -0.0315,0.0688, 0.0667,
1650970901, 472449058,0.6986, 0.6985,0.7147, 0.7146,-0.0336, -0.0381,0.7151, 0.7151,-0.6990, -0.6990,-0.0003, 0.0004,-0.0238, -0.0264,-0.0238, -0.0275,-0.9994, -0.9993,-299.6162, -299.6162,63.2690, 63.2690,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0292, -0.0315,0.0688, 0.0667,
1650970901, 474702667,0.6986, 0.6986,0.7147, 0.7147,-0.0336, -0.0336,0.7151, 0.7151,-0.6990, -0.6990,-0.0003, -0.0003,-0.0238, -0.0238,-0.0238, -0.0238,-0.9994, -0.9994,-299.6162, -299.6162,63.2690, 63.2690,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0292, -0.0315,0.0688, 0.0667,
1650970901, 476752616,0.6986, 0.6986,0.7147, 0.7147,-0.0336, -0.0336,0.7151, 0.7151,-0.6990, -0.6990,-0.0003, -0.0003,-0.0238, -0.0238,-0.0238, -0.0238,-0.9994, -0.9994,-299.6162, -299.6162,63.2690, 63.2690,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0292, -0.0315,0.0688, 0.0667,
1650970901, 478844237,0.6986, 0.6986,0.7147, 0.7147,-0.0336, -0.0336,0.7151, 0.7151,-0.6990, -0.6990,-0.0003, -0.0003,-0.0238, -0.0238,-0.0238, -0.0238,-0.9994, -0.9994,-299.6162, -299.6162,63.2690, 63.2690,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0292, -0.0315,0.0688, 0.0667,
1650970901, 480843534,0.6986, 0.6986,0.7147, 0.7147,-0.0336, -0.0336,0.7151, 0.7151,-0.6990, -0.6990,-0.0003, -0.0003,-0.0238, -0.0238,-0.0238, -0.0238,-0.9994, -0.9994,-299.6162, -299.6162,63.2690, 63.2690,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0292, -0.0315,0.0688, 0.0667,
1650970901, 482971063,0.6986, 0.6985,0.7147, 0.7146,-0.0336, -0.0381,0.7151, 0.7151,-0.6990, -0.6990,-0.0003, 0.0004,-0.0238, -0.0264,-0.0238, -0.0275,-0.9994, -0.9993,-299.6162, -299.6162,63.2690, 63.2690,-114.1465, -114.1465,-0.6628, -0.6483,-1.3810, -1.3942,91.3343, 91.3859,-0.0507, -0.0396,-0.0125, -0.0192,-0.0292, -0.0315,0.0688, 0.0667,
