sec, nsec, Error1, Error2, Error3, Error4, Error5, Error6, Error7, Error8, Error9, Error10, Error11, Error12, Error13, Error14, Error15, Error16, Error17, Error18, Error19, Error20, 
1621593220,2546167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,36263227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,68752612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,102631170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,136021757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,170093971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,202862075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,237663522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,268699803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,301747134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,335896555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,369616450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,402054667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,435118237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,468796257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,501664676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,535421180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,568722023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,607579277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,635426937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,668952874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,702169007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,735590262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,770780834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,802519159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,835925627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,868400135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,902308061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,935050921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593220,968393458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,2343395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,36455700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,70283383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,103118469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,138198724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,170894917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,202946938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,235746037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,269115045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,302251621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,335441073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,369140090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,406073026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,435653438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,468731559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,502122894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,544703285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,570684282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,602036447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,635417984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,673840154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,701841896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,735520954,0.0046,0.0016,0.0037,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,769153753,0.0098,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,801864526,0.0261,0.0082,0.0248,0.0077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,838151663,0.0129,0.0037,0.0128,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,868737807,0.0176,0.0051,0.0181,0.0052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,901966485,0.0403,0.0122,0.0171,0.0049,0.0395,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,935250069,0.0679,0.0263,0.0167,0.0048,0.0146,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593221,968689731,0.0169,0.0049,0.0148,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,2749211,0.03,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,35811856,0.0053,0.0017,0.001,0.0003,0.0194,0.0066,0.0183,0.0061,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,68170956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,102946577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,135118029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,172159967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,201401642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,236446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,267635242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,303533596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,336802252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,369014548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,402682087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,436091496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,468662935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,502297672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,536312135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,573591816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,603678758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,635734686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,669463147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,702776598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,737499915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,769965701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,802754555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,839185640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,870518718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,903472227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,936596959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593222,970827963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,4256824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,36279731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,69661405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,103393840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,136843940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,172784452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,205944924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,237034498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,269636804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,302663350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,335709837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,369437338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,403236627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,435800681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,469077234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,503027616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,536773250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,570646527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,603644185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,637763442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,671438543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,703408788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,735985340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,770489623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,800395919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,833814452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,868590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,902578679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,935892641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593223,970929531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593224,645715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593224,34724810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593224,68910478,0.1177,0.05,0.0967,0.0405,0.0325,0.016,0.037,0.0149,0.0602,0.0219,0.0131,0.0046,0.041,0.012,0.0285,0.0069,0.0644,0.0137,0.0264,0.0059,
1621593224,102762104,0.0308,0.0214,0.0158,0.0051,0.04,0.0107,0.0486,0.0102,0.0733,0.0137,0.0604,0.0077,0.0275,0.019,0.0284,0.0167,0.0445,0.0239,0.0151,0.0083,
1621593224,136137637,0.0308,0.0209,0.0304,0.0177,0.1038,0.0386,0.0431,0.0189,0.0732,0.027,0.0434,0.0172,0.0458,0.0164,0.0197,0.0076,0.0209,0.0072,0.0246,0.0076,
1621593224,169653818,0.0366,0.0237,0.0926,0.0371,0.0196,0.01,0.0492,0.0169,0.0239,0.008,0.0268,0.0079,0.097,0.0223,0.0758,0.0159,0.0635,0.012,0.0474,0.0236,
1621593224,216723569,0.0389,0.0251,0.0534,0.0262,0.0479,0.0202,0.0809,0.0285,0.0276,0.0079,0.0983,0.0221,0.0531,0.0127,0.0987,0.021,0.088,0.0148,0.0467,0.0084,
1621593224,236706434,0.0374,0.0237,0.0539,0.0266,0.1155,0.0408,0.0486,0.0201,0.0487,0.0181,0.0519,0.0173,0.0781,0.0238,0.0272,0.0077,0.0995,0.0215,0.054,0.0129,
1621593224,268790691,0.0387,0.0249,0.0538,0.0265,0.0219,0.0109,0.1148,0.0408,0.0482,0.02,0.0496,0.0204,0.081,0.0284,0.0285,0.0082,0.0986,0.022,0.0532,0.0127,
1621593224,302314193,0.0396,0.0256,0.0558,0.0273,0.1151,0.041,0.0826,0.029,0.0301,0.0087,0.0982,0.0225,0.064,0.0155,0.055,0.0131,0.0771,0.0163,0.0623,0.0113,
1621593224,336353763,0.0457,0.0254,0.1003,0.0406,0.1219,0.0438,0.0568,0.0243,0.0303,0.0138,0.0621,0.0213,0.0368,0.0124,0.038,0.0112,0.0956,0.0166,0.0439,0.028,
1621593224,368740596,0.0419,0.0204,0.1336,0.0477,0.0681,0.0273,0.0492,0.0156,0.0002,0.0001,0.105,0.0181,0.0533,0.033,0.0685,0.0329,0.0427,0.0208,0.1509,0.0546,
1621593224,401818519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621593224,436940015,0.1366,0.074,0.1526,0.0754,0.0925,0.0536,0.0686,0.043,0.0935,0.0506,0.0699,0.0376,0.0703,0.0353,0.0955,0.0385,0.1312,0.0476,0.0871,0.0344,
